,State name,District,Population,Male,Female,Literate,Male_Literate,Female_Literate,Rural_Households,Urban_Households,Households,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Rural/Urban,Total Number of households,Total Number of Livable,Total Number of Dilapidated,Latrine_premise,Absolute_Dilapidated,Absolute_Latrine_premise,Absolute_Livable,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise,Households_Total,Percent_Diff_Rural,Percent_Diff_Urban
890,TRIPURA,West Tripura,1725739.0,879428.0,846311.0,1361354.0,722998.0,638356.0,289621.0,217016.0,506637.0,940424.0,499719.0,284637.0,959.0,Urban,100,32.2,3.6,98.1,18238.932,497010.89699999994,163137.11400000003,93257.96200000001,10426.356,1439447930.0003698,69879.152,7812.576,1078593168.2335198,506637.0,,
891,TRIPURA,South Tripura,876001.0,447544.0,428457.0,646810.0,351082.0,295728.0,219171.0,44906.0,264077.0,505558.0,236676.0,133424.0,343.0,Rural,100,42.9,4.5,82.6,11883.465,218127.60199999998,113289.033,94024.359,9862.695,478072446.5794199,19264.674,2020.77,97952380.95411998,264077.0,,
892,TRIPURA,South Tripura,876001.0,447544.0,428457.0,646810.0,351082.0,295728.0,219171.0,44906.0,264077.0,505558.0,236676.0,133424.0,343.0,Total,100,40.5,4.4,85.0,11619.388,224465.45,106951.185,88764.255,9643.524,491963171.41950005,18186.93,1975.8640000000003,100798454.97700001,264077.0,,
893,TRIPURA,South Tripura,876001.0,447544.0,428457.0,646810.0,351082.0,295728.0,219171.0,44906.0,264077.0,505558.0,236676.0,133424.0,343.0,Urban,100,27.4,3.6,98.0,9506.772,258795.46,72357.098,60052.85399999999,7890.156,567204597.6366,12304.243999999999,1616.616,116214689.2676,264077.0,,
894,TRIPURA,Dhalai,378230.0,194544.0,183686.0,276217.0,151643.0,124574.0,89457.0,14071.0,103528.0,232286.0,95548.0,50269.0,127.0,Rural,100,47.5,7.2,66.4,7454.016,68742.592,49175.8,42492.075,6440.904,61495060.52544001,6683.725,1013.112,9672770.12032,103528.0,,
895,TRIPURA,Dhalai,378230.0,194544.0,183686.0,276217.0,151643.0,124574.0,89457.0,14071.0,103528.0,232286.0,95548.0,50269.0,127.0,Total,100,46.6,7.4,70.0,7661.072000000001,72469.6,48244.047999999995,41686.962,6619.818,64829130.072000004,6557.085999999999,1041.2540000000001,10197197.416000001,103528.0,,
896,TRIPURA,Dhalai,378230.0,194544.0,183686.0,276217.0,151643.0,124574.0,89457.0,14071.0,103528.0,232286.0,95548.0,50269.0,127.0,Urban,100,40.0,9.0,96.4,9317.52,99800.99200000001,41411.2,35782.8,8051.13,89278973.41344002,5628.4,1266.39,14042997.584320001,103528.0,,
897,TRIPURA,North Tripura,693947.0,352860.0,341087.0,520402.0,275646.0,244756.0,150437.0,42184.0,192621.0,414878.0,178608.0,100274.0,187.0,Rural,100,48.4,8.3,81.5,15987.543,156986.115,93228.564,72811.508,12486.271,236165201.82254997,20417.055999999997,3501.272,66223022.7516,192621.0,,
898,TRIPURA,North Tripura,693947.0,352860.0,341087.0,520402.0,275646.0,244756.0,150437.0,42184.0,192621.0,414878.0,178608.0,100274.0,187.0,Total,100,45.8,8.0,84.4,15409.68,162572.124,88220.41799999999,68900.146,12034.96,244568626.18188,19320.272,3374.72,68579424.78816,192621.0,,
899,TRIPURA,North Tripura,693947.0,352860.0,341087.0,520402.0,275646.0,244756.0,150437.0,42184.0,192621.0,414878.0,178608.0,100274.0,187.0,Urban,100,34.4,7.1,97.0,13676.090999999999,186842.37,66261.624,51750.328,10681.027,281080056.1569,14511.295999999998,2995.064,78817585.3608,192621.0,,
900,MEGHALAYA,West Garo Hills,643291.0,324159.0,319132.0,358702.0,193438.0,165264.0,139351.0,18594.0,157945.0,427629.0,143604.0,302863.84975503536,1459.0,Rural,100,49.0,5.5,56.3,8686.975,88923.035,77393.05,68281.99,7664.305,123915138.50285,9111.06,1022.67,16534349.127899999,157945.0,,
901,MEGHALAYA,West Garo Hills,643291.0,324159.0,319132.0,358702.0,193438.0,165264.0,139351.0,18594.0,157945.0,427629.0,143604.0,302863.84975503536,1459.0,Total,100,47.3,5.6,60.6,8844.92,95714.67,74707.985,65913.023,7803.656,133379349.7917,8794.962,1041.264,17797185.7398,157945.0,,
902,MEGHALAYA,West Garo Hills,643291.0,324159.0,319132.0,358702.0,193438.0,165264.0,139351.0,18594.0,157945.0,427629.0,143604.0,302863.84975503536,1459.0,Urban,100,34.1,6.3,93.9,9950.535,148310.355,53859.245,47518.691000000006,8779.113,206671962.79605004,6340.554,1171.422,27576827.408700004,157945.0,,
903,MEGHALAYA,East Garo Hills,317917.0,161223.0,156694.0,192147.0,102513.0,89634.0,62698.0,11518.0,74216.0,216742.0,70424.0,29926.0,825.0,Rural,100,48.9,3.6,79.3,2671.7760000000003,58853.288,36291.623999999996,30659.321999999996,2257.128,36899834.51024,5632.302,414.648,6778721.71184,74216.0,,
904,MEGHALAYA,East Garo Hills,317917.0,161223.0,156694.0,192147.0,102513.0,89634.0,62698.0,11518.0,74216.0,216742.0,70424.0,29926.0,825.0,Total,100,48.0,3.3,81.7,2449.1279999999997,60634.472,35623.68,30095.04,2069.034,38016601.25456,5528.64,380.094,6983878.484960001,74216.0,,
905,MEGHALAYA,East Garo Hills,317917.0,161223.0,156694.0,192147.0,102513.0,89634.0,62698.0,11518.0,74216.0,216742.0,70424.0,29926.0,825.0,Urban,100,42.3,1.2,96.7,890.592,71766.872,31393.368,26521.254,752.3759999999999,44996393.406560004,4872.114,138.216,8266108.3169599995,74216.0,,
906,MEGHALAYA,South Garo Hills,142334.0,73170.0,69164.0,82062.0,45003.0,37059.0,35930.0,3713.0,39643.0,97082.0,30605.0,14495.0,152.0,Rural,100,51.2,4.0,63.4,1585.72,25133.661999999997,20297.216,18396.16,1437.2,9030524.756599998,1901.056,148.52,933212.8700599999,39643.0,,
907,MEGHALAYA,South Garo Hills,142334.0,73170.0,69164.0,82062.0,45003.0,37059.0,35930.0,3713.0,39643.0,97082.0,30605.0,14495.0,152.0,Total,100,50.3,3.8,65.7,1506.434,26045.451,19940.429,18072.79,1365.34,9358130.544300001,1867.639,141.094,967067.5956300001,39643.0,,
908,MEGHALAYA,South Garo Hills,142334.0,73170.0,69164.0,82062.0,45003.0,37059.0,35930.0,3713.0,39643.0,97082.0,30605.0,14495.0,152.0,Urban,100,41.9,2.7,87.4,1070.361,34647.982,16610.417,15054.67,970.11,12449019.932600003,1555.7469999999998,100.251,1286479.5716600001,39643.0,,
909,MEGHALAYA,West Khasi Hills,383461.0,193715.0,189746.0,230678.0,117307.0,113371.0,74832.0,12299.0,87131.0,278569.0,69988.0,33431.0,1473.0,Rural,100,56.1,9.2,40.8,8016.052,35549.448,48880.49100000001,41980.752,6884.543999999999,26602362.927359995,6899.7390000000005,1131.5079999999998,4372226.6095199995,87131.0,,
910,MEGHALAYA,West Khasi Hills,383461.0,193715.0,189746.0,230678.0,117307.0,113371.0,74832.0,12299.0,87131.0,278569.0,69988.0,33431.0,1473.0,Total,100,55.0,8.7,46.4,7580.397,40428.784,47922.05,41157.6,6510.383999999999,30253667.64288,6764.45,1070.013,4972336.14416,87131.0,,
911,MEGHALAYA,West Khasi Hills,383461.0,193715.0,189746.0,230678.0,117307.0,113371.0,74832.0,12299.0,87131.0,278569.0,69988.0,33431.0,1473.0,Urban,100,46.8,4.6,90.5,4008.026,78853.555,40777.308,35021.376,3442.2719999999995,59007692.27759999,5755.932,565.7539999999999,9698198.729449999,87131.0,,
912,MEGHALAYA,Ribhoi,258840.0,132531.0,126309.0,155859.0,80977.0,74882.0,57988.0,5736.0,63724.0,183343.0,52945.0,302863.84975503536,187.0,Rural,100,53.9,5.9,64.1,3759.7160000000003,40847.083999999995,34347.236000000004,31255.531999999996,3421.292,23686407.069919996,3091.7039999999997,338.42400000000004,2342988.73824,63724.0,,
913,MEGHALAYA,Ribhoi,258840.0,132531.0,126309.0,155859.0,80977.0,74882.0,57988.0,5736.0,63724.0,183343.0,52945.0,302863.84975503536,187.0,Total,100,52.3,5.7,66.4,3632.268,42312.736000000004,33327.651999999995,30327.724,3305.3160000000003,24536309.351680003,2999.928,326.952,2427058.53696,63724.0,,
914,MEGHALAYA,Ribhoi,258840.0,132531.0,126309.0,155859.0,80977.0,74882.0,57988.0,5736.0,63724.0,183343.0,52945.0,302863.84975503536,187.0,Urban,100,34.1,3.1,91.4,1975.444,58243.736000000004,21729.884,19773.908,1797.6280000000002,33774377.631680004,1955.976,177.81600000000003,3340860.6969600003,63724.0,,
915,MEGHALAYA,East Khasi Hills,825922.0,410749.0,415173.0,578030.0,287270.0,290760.0,106248.0,108843.0,215091.0,545961.0,192428.0,86576.0,957.0,Rural,100,52.9,9.3,44.3,20003.463,95285.313,113783.13900000001,56205.192,9881.064,101238739.35623999,57577.947,10122.399,103711393.22859,215091.0,,
916,MEGHALAYA,East Khasi Hills,825922.0,410749.0,415173.0,578030.0,287270.0,290760.0,106248.0,108843.0,215091.0,545961.0,192428.0,86576.0,957.0,Total,100,39.0,5.9,69.2,12690.369,148842.972,83885.49,41436.72,6268.6320000000005,158142680.89056003,42448.77,6421.737000000001,162005156.01396,215091.0,,
917,MEGHALAYA,East Khasi Hills,825922.0,410749.0,415173.0,578030.0,287270.0,290760.0,106248.0,108843.0,215091.0,545961.0,192428.0,86576.0,957.0,Urban,100,23.5,2.1,96.9,4516.911,208423.17900000003,50546.385,24968.28,2231.208,221445459.22392002,25578.105,2285.703,226854040.71897003,215091.0,,
918,MEGHALAYA,Jaintia Hills,395124.0,196285.0,917429.9671951886,187527.0,87371.0,100156.0,76546.0,7171.0,83717.0,291097.0,72934.0,30362.0,731.0,Rural,100,46.4,8.4,43.6,7032.228,36500.612,38844.687999999995,35517.344,6429.8640000000005,27939758.46152,3327.3439999999996,602.364,2617458.88652,83717.0,,
919,MEGHALAYA,Jaintia Hills,395124.0,196285.0,917429.9671951886,187527.0,87371.0,100156.0,76546.0,7171.0,83717.0,291097.0,72934.0,30362.0,731.0,Total,100,43.9,7.9,47.7,6613.643,39933.009000000005,36751.763,33603.693999999996,6047.134,30567121.069140006,3148.0689999999995,566.509,2863596.0753900004,83717.0,,
920,MEGHALAYA,Jaintia Hills,395124.0,196285.0,917429.9671951886,187527.0,87371.0,100156.0,76546.0,7171.0,83717.0,291097.0,72934.0,30362.0,731.0,Urban,100,14.0,2.1,96.1,1758.057,80452.037,11720.38,10716.44,1607.4660000000001,61582816.242019996,1003.94,150.591,5769215.5732700005,83717.0,,
921,ASSAM,Kokrajhar,887142.0,452905.0,434237.0,489305.0,676509.856056491,214085.0,204896.0,17115.0,222011.0,552671.0,224715.0,108956.0,800.0,Rural,100,55.0,13.0,24.9,28861.43,55280.738999999994,122106.05,112692.8,26636.48,113268022.98144,9413.25,2224.95,9461298.47985,222011.0,,
922,ASSAM,Kokrajhar,887142.0,452905.0,434237.0,489305.0,676509.856056491,214085.0,204896.0,17115.0,222011.0,552671.0,224715.0,108956.0,800.0,Total,100,53.0,12.4,29.2,27529.363999999998,64827.212,117665.83,108594.88,25407.104,132828364.29952,9070.95,2122.26,11095177.3338,222011.0,,
923,ASSAM,Kokrajhar,887142.0,452905.0,434237.0,489305.0,676509.856056491,214085.0,204896.0,17115.0,222011.0,552671.0,224715.0,108956.0,800.0,Urban,100,24.8,4.7,90.1,10434.517,200031.91099999996,55058.727999999996,50814.208,9630.112000000001,409857384.3625599,4244.52,804.405,34235461.56764999,222011.0,,
924,ASSAM,Dhubri,1949258.0,997848.0,917429.9671951886,922341.0,511551.0,410790.0,460602.0,60417.0,521019.0,1286592.0,439375.0,302863.84975503536,1546.0,Rural,100,64.2,17.6,39.0,91699.344,203197.41,334494.19800000003,295706.484,81065.952,935931334.4082,38787.71400000001,10633.392000000002,122765779.1997,521019.0,,
925,ASSAM,Dhubri,1949258.0,997848.0,917429.9671951886,922341.0,511551.0,410790.0,460602.0,60417.0,521019.0,1286592.0,439375.0,302863.84975503536,1546.0,Total,100,61.6,17.0,43.3,88573.23,225601.22699999998,320947.704,283730.832,78302.34,1039123763.5865399,37216.872,10270.89,136301493.31658998,521019.0,,
926,ASSAM,Dhubri,1949258.0,997848.0,917429.9671951886,922341.0,511551.0,410790.0,460602.0,60417.0,521019.0,1286592.0,439375.0,302863.84975503536,1546.0,Urban,100,39.8,12.2,80.1,63564.318,417336.219,207365.562,183319.596,56193.443999999996,1922258971.4383798,24045.965999999997,7370.873999999999,252142023.43322998,521019.0,,
927,ASSAM,Goalpara,1008183.0,513292.0,494891.0,563577.0,304302.0,259275.0,347331.97052280314,39504.0,268114.0,650509.0,239831.0,117427.0,416.0,Rural,100,60.4,12.6,62.1,33782.364,166498.794,161940.856,209788.5101957731,43763.8282858732,578303542.0969027,23860.416,4977.504,65773683.58176,386835.97052280314,,
928,ASSAM,Goalpara,1008183.0,513292.0,494891.0,563577.0,304302.0,259275.0,347331.97052280314,39504.0,268114.0,650509.0,239831.0,117427.0,416.0,Total,100,58.4,11.9,65.5,31905.566000000003,175614.67,156578.576,202841.870785317,41332.50449221357,609965893.8381181,23070.336,4700.976000000001,69374819.2368,386835.97052280314,,
929,ASSAM,Goalpara,1008183.0,513292.0,494891.0,563577.0,304302.0,259275.0,347331.97052280314,39504.0,268114.0,650509.0,239831.0,117427.0,416.0,Urban,100,46.4,8.0,85.0,21449.12,227896.9,124404.896,161162.03432258067,27786.557641824253,791558793.530382,18329.856,3160.32,90028391.376,386835.97052280314,,
930,ASSAM,Barpeta,1693622.0,867004.0,826618.0,897058.0,499038.0,398020.0,447189.0,52192.0,499381.0,1072312.0,405046.0,215355.0,909.0,Rural,100,63.2,18.8,69.8,93883.62800000001,348567.93799999997,315608.792,282623.44800000003,84071.532,1558757476.2628198,32985.344000000005,9812.096000000001,181924578.20095998,499381.0,,
931,ASSAM,Barpeta,1693622.0,867004.0,826618.0,897058.0,499038.0,398020.0,447189.0,52192.0,499381.0,1072312.0,405046.0,215355.0,909.0,Total,100,60.5,17.7,71.9,88390.43699999999,359054.9390000001,302125.505,270549.345,79152.453,1605654191.1647103,31576.16,9237.983999999999,187397953.76288003,499381.0,,
932,ASSAM,Barpeta,1693622.0,867004.0,826618.0,897058.0,499038.0,398020.0,447189.0,52192.0,499381.0,1072312.0,405046.0,215355.0,909.0,Urban,100,33.8,7.4,92.8,36954.194,463425.56799999997,168790.77799999996,151149.88199999998,33091.986000000004,2072388163.28352,17640.895999999997,3862.2080000000005,241871072.45056,499381.0,,
933,ASSAM,Morigaon,957423.0,486651.0,470772.0,539902.0,289698.0,250204.0,232206.0,25275.0,257481.0,612737.0,225224.0,118271.0,1191.0,Rural,100,62.5,14.8,57.2,38107.188,147279.132,160925.625,145128.75,34366.488000000005,341990981.25192,15796.875,3740.7,37224800.613000005,257481.0,,
934,ASSAM,Morigaon,957423.0,486651.0,470772.0,539902.0,289698.0,250204.0,232206.0,25275.0,257481.0,612737.0,225224.0,118271.0,1191.0,Total,100,60.7,14.3,60.1,36819.783,154746.081,156290.967,140949.04200000002,33205.458000000006,359329684.84686005,15341.925,3614.325,39112071.97275,257481.0,,
935,ASSAM,Morigaon,957423.0,486651.0,470772.0,539902.0,289698.0,250204.0,232206.0,25275.0,257481.0,612737.0,225224.0,118271.0,1191.0,Urban,100,42.8,9.2,90.3,23688.251999999997,232505.343,110201.86799999999,99384.16799999999,21362.951999999997,539891356.76658,10817.7,2325.2999999999997,58765725.44325,257481.0,,
936,ASSAM,Nagaon,2823768.0,1439112.0,917429.9671951886,1710716.0,921850.0,788866.0,674999.0,124186.0,799185.0,1778277.0,678034.0,366112.0,1345.0,Rural,100,59.3,13.8,72.0,110287.53,575413.2,473916.705,400274.40699999995,93149.86200000001,3884033345.868,73642.298,17137.668,714582636.5519999,799185.0,,
937,ASSAM,Nagaon,2823768.0,1439112.0,917429.9671951886,1710716.0,921850.0,788866.0,674999.0,124186.0,799185.0,1778277.0,678034.0,366112.0,1345.0,Total,100,57.1,12.6,75.3,100697.31,601786.305,456334.635,385424.429,85049.87400000001,4062051540.88695,70910.206,15647.435999999998,747334340.7273002,799185.0,,
938,ASSAM,Nagaon,2823768.0,1439112.0,917429.9671951886,1710716.0,921850.0,788866.0,674999.0,124186.0,799185.0,1778277.0,678034.0,366112.0,1345.0,Urban,100,43.7,5.9,95.2,47151.915,760824.12,349243.845,294974.563,39824.941,5135555201.7588005,54269.282,7326.974,944837041.6631999,799185.0,,
939,ASSAM,Sonitpur,1924110.0,983904.0,917429.9671951886,1108572.0,620525.0,488047.0,483325.0,64528.0,547853.0,1159991.0,501239.0,261648.0,1232.0,Rural,100,58.1,10.2,55.0,55881.005999999994,301319.15,318302.593,280811.825,49299.15,1456350781.7375,37490.768000000004,6581.856,194435221.11200002,547853.0,,
940,ASSAM,Sonitpur,1924110.0,983904.0,917429.9671951886,1108572.0,620525.0,488047.0,483325.0,64528.0,547853.0,1159991.0,501239.0,261648.0,1232.0,Total,100,55.4,9.6,59.2,52593.888,324328.976,303510.562,267762.05,46399.2,1567563023.252,35748.511999999995,6194.687999999999,209283001.63328004,547853.0,,
941,ASSAM,Sonitpur,1924110.0,983904.0,917429.9671951886,1108572.0,620525.0,488047.0,483325.0,64528.0,547853.0,1159991.0,501239.0,261648.0,1232.0,Urban,100,32.2,4.5,95.0,24653.385,520460.35,176408.66600000003,155630.65000000002,21749.625,2515514986.6375,20778.016,2903.76,335842654.648,547853.0,,
942,ASSAM,Lakhimpur,1042137.0,529674.0,512463.0,683486.0,375552.0,512917.86410395236,293239.0,34694.0,327933.0,639385.0,268872.0,133615.0,265.0,Rural,100,64.8,9.7,53.7,31809.500999999997,176100.021,212500.58399999997,190018.872,28444.182999999997,516393940.58019006,22481.711999999996,3365.3179999999998,61096141.28574,327933.0,,
943,ASSAM,Lakhimpur,1042137.0,529674.0,512463.0,683486.0,375552.0,512917.86410395236,293239.0,34694.0,327933.0,639385.0,268872.0,133615.0,265.0,Total,100,61.9,9.2,58.0,30169.835999999996,190201.14,202990.527,181514.941,26977.987999999998,557743920.9246001,21475.586,3191.848,65988383.51160001,327933.0,,
944,ASSAM,Lakhimpur,1042137.0,529674.0,512463.0,683486.0,375552.0,512917.86410395236,293239.0,34694.0,327933.0,639385.0,268872.0,133615.0,265.0,Urban,100,37.7,5.5,94.7,18036.315,310552.55100000004,123630.74100000001,110551.103,16128.145,910661195.0268902,13079.638,1908.17,107743102.04394001,327933.0,,
945,ASSAM,Dhemaji,686133.0,351249.0,334884.0,423028.0,237761.0,185267.0,211758.0,16504.0,228262.0,434221.0,169630.0,82051.0,231.0,Rural,100,66.2,10.0,40.3,22826.2,91989.586,151109.44400000002,140183.796,21175.8,194795307.52188,10925.648000000001,1650.4,15181961.273439998,228262.0,,
946,ASSAM,Dhemaji,686133.0,351249.0,334884.0,423028.0,237761.0,185267.0,211758.0,16504.0,228262.0,434221.0,169630.0,82051.0,231.0,Total,100,64.7,9.7,44.8,22141.414,102261.37599999999,147685.514,137007.426,20540.525999999998,216546644.59008,10678.088,1600.888,16877217.495039996,228262.0,,
947,ASSAM,Dhemaji,686133.0,351249.0,334884.0,423028.0,237761.0,185267.0,211758.0,16504.0,228262.0,434221.0,169630.0,82051.0,231.0,Urban,100,48.3,7.2,95.6,16434.864,218218.47199999998,110250.546,102279.11399999999,15246.576000000001,462095071.93775994,7971.432,1188.288,36014776.618879996,228262.0,,
948,ASSAM,Tinsukia,1327929.0,680231.0,647698.0,798322.0,453449.0,344873.0,290704.0,90910.0,381614.0,799874.0,352158.0,175377.0,520.0,Rural,100,56.0,5.0,77.3,19080.7,294987.622,213703.84,162794.24,14535.2,857540816.6588799,50909.6,4545.5,268173247.16019997,381614.0,,
949,ASSAM,Tinsukia,1327929.0,680231.0,647698.0,798322.0,453449.0,344873.0,290704.0,90910.0,381614.0,799874.0,352158.0,175377.0,520.0,Total,100,51.9,5.0,81.1,19080.7,309488.95399999997,198057.66599999997,150875.376,14535.2,899696768.83616,47182.29,4545.5,281356408.0814,381614.0,,
950,ASSAM,Tinsukia,1327929.0,680231.0,647698.0,798322.0,453449.0,344873.0,290704.0,90910.0,381614.0,799874.0,352158.0,175377.0,520.0,Urban,100,37.1,5.0,94.5,19080.7,360625.23,141578.794,107851.18400000001,14535.2,1048351968.6192,33727.61,4545.5,327844396.593,381614.0,,
951,ASSAM,Dibrugarh,1326335.0,676434.0,649901.0,884531.0,491361.0,393170.0,299852.0,77163.0,377015.0,767147.0,371864.0,186774.0,550.0,Rural,100,54.2,5.7,74.2,21489.855,279745.13,204342.13,162519.784,17091.564000000002,838821367.2076,41822.346,4398.291,215859734.66189998,377015.0,,
952,ASSAM,Dibrugarh,1326335.0,676434.0,649901.0,884531.0,491361.0,393170.0,299852.0,77163.0,377015.0,767147.0,371864.0,186774.0,550.0,Total,100,49.3,5.4,78.7,20358.81,296710.805,185868.395,147827.036,16192.008,889693283.0086,38041.359,4166.802,228950958.46215,377015.0,,
953,ASSAM,Dibrugarh,1326335.0,676434.0,649901.0,884531.0,491361.0,393170.0,299852.0,77163.0,377015.0,767147.0,371864.0,186774.0,550.0,Urban,100,29.7,4.1,96.4,15457.614999999998,363442.46,111973.455,89056.04400000001,12293.931999999999,1089789485.1592002,22917.411,3163.683,280443105.40980005,377015.0,,
954,ASSAM,Sivasagar,1151050.0,589216.0,561834.0,813505.0,444767.0,368738.0,360182.0,45047.0,405229.0,648056.0,330947.0,171710.0,337.0,Rural,100,60.3,6.1,71.9,24718.968999999997,291359.651,244353.087,217189.74599999998,21971.102,1049425018.1648201,27163.341,2747.867,131248781.98597,405229.0,,
955,ASSAM,Sivasagar,1151050.0,589216.0,561834.0,813505.0,444767.0,368738.0,360182.0,45047.0,405229.0,648056.0,330947.0,171710.0,337.0,Total,100,57.7,5.9,74.2,23908.511000000002,300679.918,233817.133,207825.01400000002,21250.738,1082994942.25076,25992.119,2657.7729999999997,135447282.66146,405229.0,,
956,ASSAM,Sivasagar,1151050.0,589216.0,561834.0,813505.0,444767.0,368738.0,360182.0,45047.0,405229.0,648056.0,330947.0,171710.0,337.0,Urban,100,36.4,3.9,93.2,15803.930999999999,377673.4280000001,147503.356,131106.248,14047.098,1360311706.4389603,16397.108,1756.8329999999999,170130549.11116004,405229.0,,
957,ASSAM,Jorhat,1092256.0,556805.0,535451.0,794929.0,432335.0,512917.86410395236,286330.0,80824.0,367154.0,604908.0,315550.0,171062.0,736.0,Rural,100,60.9,8.1,58.9,29739.474,216253.70599999998,223596.78599999996,174374.97,23192.73,619199236.3898,49221.816,6546.744000000001,174784895.33743998,367154.0,,
958,ASSAM,Jorhat,1092256.0,556805.0,535451.0,794929.0,432335.0,512917.86410395236,286330.0,80824.0,367154.0,604908.0,315550.0,171062.0,736.0,Total,100,55.2,7.2,66.7,26435.088000000003,244891.718,202669.008,158054.16,20615.76,701198456.1494,44614.848,5819.328,197931282.15632,367154.0,,
959,ASSAM,Jorhat,1092256.0,556805.0,535451.0,794929.0,432335.0,512917.86410395236,286330.0,80824.0,367154.0,604908.0,315550.0,171062.0,736.0,Urban,100,35.3,4.0,94.2,14686.16,345859.068,129605.362,101074.49,11453.2,990298269.4044,28530.871999999996,3232.96,279537133.12032,367154.0,,
960,ASSAM,Golaghat,1066888.0,543161.0,523727.0,721764.0,396475.0,325289.0,292893.0,34190.0,327083.0,629153.0,289085.0,148244.0,406.0,Rural,100,64.0,7.9,65.1,25839.557,212931.03299999997,209333.12,187451.52,23138.547000000002,623660090.4846898,21881.6,2701.01,72801120.18269998,327083.0,,
961,ASSAM,Golaghat,1066888.0,543161.0,523727.0,721764.0,396475.0,325289.0,292893.0,34190.0,327083.0,629153.0,289085.0,148244.0,406.0,Total,100,61.5,7.5,68.4,24531.225,223724.77200000003,201156.045,180129.195,21966.975,655274196.4539601,21026.85,2564.25,76491499.54680002,327083.0,,
